date,q_m3s,q_mm,gap_length_days,q_m3s_clean,q_status,q_mm_clean
2010-09-23,8.8,1.8362999637724915,0,8.8,observed,1.8362999637724915
2010-09-24,8.8,1.8362999637724915,0,8.8,observed,1.8362999637724915
2010-09-25,8.48,1.76952541963531,0,8.48,observed,1.76952541963531
2010-09-26,8.48,1.76952541963531,0,8.48,observed,1.76952541963531
2010-09-27,8.48,1.76952541963531,0,8.48,observed,1.76952541963531
2010-09-28,7.84,1.6359763313609466,0,7.84,observed,1.6359763313609466
2010-09-29,7.52,1.5692017872237651,0,7.52,observed,1.5692017872237651
2010-09-30,7.2,1.5024272430865837,0,7.2,observed,1.5024272430865837
2010-10-01,6.92,1.44399951696655,0,6.92,observed,1.44399951696655
2010-10-02,6.92,1.44399951696655,0,6.92,observed,1.44399951696655
2010-10-03,6.92,1.44399951696655,0,6.92,observed,1.44399951696655
2010-10-04,6.64,1.3855717908465162,0,6.64,observed,1.3855717908465162
2010-10-05,6.64,1.3855717908465162,0,6.64,observed,1.3855717908465162
2010-10-06,6.64,1.3855717908465162,0,6.64,observed,1.3855717908465162
2010-10-07,6.64,1.3855717908465162,0,6.64,observed,1.3855717908465162
2010-10-08,6.36,1.3271440647264823,0,6.36,observed,1.3271440647264823
2010-10-09,6.36,1.3271440647264823,0,6.36,observed,1.3271440647264823
2010-10-10,6.08,1.2687163386064484,0,6.08,observed,1.2687163386064484
2010-10-11,6.08,1.2687163386064484,0,6.08,observed,1.2687163386064484
2010-10-12,5.8,1.2102886124864147,0,5.8,observed,1.2102886124864147
2010-10-13,5.8,1.2102886124864147,0,5.8,observed,1.2102886124864147
2010-10-14,5.8,1.2102886124864147,0,5.8,observed,1.2102886124864147
2010-10-15,5.52,1.1518608863663808,0,5.52,observed,1.1518608863663808
2010-10-16,5.52,1.1518608863663808,0,5.52,observed,1.1518608863663808
2010-10-17,5.52,1.1518608863663808,0,5.52,observed,1.1518608863663808
2010-10-18,5.52,1.1518608863663808,0,5.52,observed,1.1518608863663808
2010-10-19,5.24,1.0934331602463472,0,5.24,observed,1.0934331602463472
2010-10-20,4.36,0.9098031638690981,0,4.36,observed,0.9098031638690981
2010-10-21,4.12,0.8597222557662119,0,4.12,observed,0.8597222557662119
2010-10-22,4.12,0.8597222557662119,0,4.12,observed,0.8597222557662119
2010-10-23,4.12,0.8597222557662119,0,4.12,observed,0.8597222557662119
2010-10-24,4.12,0.8597222557662119,0,4.12,observed,0.8597222557662119
2010-10-25,4.12,0.8597222557662119,0,4.12,observed,0.8597222557662119
2010-10-26,4.12,0.8597222557662119,0,4.12,observed,0.8597222557662119
2010-10-27,3.88,0.8096413476633257,0,3.88,observed,0.8096413476633257
2010-10-28,3.88,0.8096413476633257,0,3.88,observed,0.8096413476633257
2010-10-29,3.88,0.8096413476633257,0,3.88,observed,0.8096413476633257
2010-10-30,3.88,0.8096413476633257,0,3.88,observed,0.8096413476633257
2010-10-31,3.88,0.8096413476633257,0,3.88,observed,0.8096413476633257
2010-11-01,3.88,0.8096413476633257,0,3.88,observed,0.8096413476633257
2010-11-02,3.88,0.8096413476633257,0,3.88,observed,0.8096413476633257
2010-11-03,3.64,0.7595604395604396,0,3.64,observed,0.7595604395604396
2010-11-04,3.64,0.7595604395604396,0,3.64,observed,0.7595604395604396
2010-11-05,3.64,0.7595604395604396,0,3.64,observed,0.7595604395604396
2010-11-06,3.64,0.7595604395604396,0,3.64,observed,0.7595604395604396
2010-11-07,3.64,0.7595604395604396,0,3.64,observed,0.7595604395604396
2010-11-08,3.64,0.7595604395604396,0,3.64,observed,0.7595604395604396
2010-11-09,3.64,0.7595604395604396,0,3.64,observed,0.7595604395604396
2010-11-10,3.4,0.7094795314575534,0,3.4,observed,0.7094795314575534
2010-11-11,3.4,0.7094795314575534,0,3.4,observed,0.7094795314575534
2010-11-12,3.4,0.7094795314575534,0,3.4,observed,0.7094795314575534
2010-11-13,3.4,0.7094795314575534,0,3.4,observed,0.7094795314575534
2010-11-14,3.4,0.7094795314575534,0,3.4,observed,0.7094795314575534
2010-11-15,3.22,0.6719188503803889,0,3.22,observed,0.6719188503803889
2010-11-16,3.22,0.6719188503803889,0,3.22,observed,0.6719188503803889
2010-11-17,3.22,0.6719188503803889,0,3.22,observed,0.6719188503803889
2010-11-18,3.22,0.6719188503803889,0,3.22,observed,0.6719188503803889
2010-11-19,3.22,0.6719188503803889,0,3.22,observed,0.6719188503803889
2010-11-20,3.22,0.6719188503803889,0,3.22,observed,0.6719188503803889
2010-11-21,3.22,0.6719188503803889,0,3.22,observed,0.6719188503803889
2010-11-22,3.22,0.6719188503803889,0,3.22,observed,0.6719188503803889
2010-11-23,3.22,0.6719188503803889,0,3.22,observed,0.6719188503803889
2010-11-24,3.04,0.6343581693032242,0,3.04,observed,0.6343581693032242
2010-11-25,3.04,0.6343581693032242,0,3.04,observed,0.6343581693032242
2010-11-26,3.04,0.6343581693032242,0,3.04,observed,0.6343581693032242
2010-11-27,3.04,0.6343581693032242,0,3.04,observed,0.6343581693032242
2010-11-28,3.04,0.6343581693032242,0,3.04,observed,0.6343581693032242
2010-11-29,3.04,0.6343581693032242,0,3.04,observed,0.6343581693032242
2010-11-30,3.04,0.6343581693032242,0,3.04,observed,0.6343581693032242
2010-12-01,3.04,0.6343581693032242,0,3.04,observed,0.6343581693032242
2010-12-02,2.86,0.5967974882260597,0,2.86,observed,0.5967974882260597
2010-12-03,2.86,0.5967974882260597,0,2.86,observed,0.5967974882260597
2010-12-04,2.91,0.6072310107474943,0,2.91,observed,0.6072310107474943
2010-12-05,2.95,0.615577828764642,0,2.95,observed,0.615577828764642
2010-12-06,3.0,0.6260113512860767,0,3.0,observed,0.6260113512860767
2010-12-07,3.04,0.6343581693032242,0,3.04,observed,0.6343581693032242
2010-12-08,2.86,0.5967974882260597,0,2.86,observed,0.5967974882260597
2010-12-09,2.86,0.5967974882260597,0,2.86,observed,0.5967974882260597
2010-12-10,2.86,0.5967974882260597,0,2.86,observed,0.5967974882260597
2010-12-11,2.86,0.5967974882260597,0,2.86,observed,0.5967974882260597
2010-12-12,2.68,0.5592368071488951,0,2.68,observed,0.5592368071488951
2010-12-13,2.68,0.5592368071488951,0,2.68,observed,0.5592368071488951
2010-12-14,2.68,0.5592368071488951,0,2.68,observed,0.5592368071488951
2010-12-15,2.68,0.5592368071488951,0,2.68,observed,0.5592368071488951
2010-12-16,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-17,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-18,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-19,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-20,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-21,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-22,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-23,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-24,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-25,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-26,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-27,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-28,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-29,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2010-12-30,2.22,0.4632483999516967,0,2.22,observed,0.4632483999516967
2010-12-31,2.5,0.5216761260717304,0,2.5,observed,0.5216761260717304
2011-01-01,2.53,0.5279362395845911,0,2.53,observed,0.5279362395845911
2011-01-02,2.57,0.5362830576017389,0,2.57,observed,0.5362830576017389
2011-01-03,2.6,0.5425431711145997,0,2.6,observed,0.5425431711145997
2011-01-04,2.63,0.5488032846274604,0,2.63,observed,0.5488032846274604
2011-01-05,2.67,0.5571501026446082,0,2.67,observed,0.5571501026446082
2011-01-06,2.7,0.563410216157469,0,2.7,observed,0.563410216157469
2011-01-07,2.73,0.5696703296703297,0,2.73,observed,0.5696703296703297
2011-01-08,2.76,0.5759304431831904,0,2.76,observed,0.5759304431831904
2011-01-09,2.8,0.5842772612003381,0,2.8,observed,0.5842772612003381
2011-01-10,2.83,0.5905373747131989,0,2.83,observed,0.5905373747131989
2011-01-11,2.78,0.5801038521917643,0,2.78,observed,0.5801038521917643
2011-01-12,2.73,0.5696703296703297,0,2.73,observed,0.5696703296703297
2011-01-13,2.67,0.5571501026446082,0,2.67,observed,0.5571501026446082
2011-01-14,2.62,0.5467165801231736,0,2.62,observed,0.5467165801231736
2011-01-15,2.57,0.5362830576017389,0,2.57,observed,0.5362830576017389
2011-01-16,2.52,0.5258495350803043,0,2.52,observed,0.5258495350803043
2011-01-17,2.46,0.5133293080545828,0,2.46,observed,0.5133293080545828
2011-01-18,2.41,0.5028957855331482,0,2.41,observed,0.5028957855331482
2011-01-19,2.36,0.49246226301171353,0,2.36,observed,0.49246226301171353
2011-01-20,2.31,0.482028740490279,0,2.31,observed,0.482028740490279
2011-01-21,2.25,0.4695085134645574,0,2.25,observed,0.4695085134645574
2011-01-22,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-01-23,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-01-24,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-01-25,2.38,0.4966356720202874,0,2.38,observed,0.4966356720202874
2011-01-26,2.38,0.4966356720202874,0,2.38,observed,0.4966356720202874
2011-01-27,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-01-28,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-01-29,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-01-30,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-01-31,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-02-01,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-02-02,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-02-03,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-02-04,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-02-05,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-02-06,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-02-07,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-02-08,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-02-09,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-02-10,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-02-11,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-02-12,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-02-13,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-02-14,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-02-15,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-02-16,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-02-17,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-02-18,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-02-19,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-02-20,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-02-21,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-02-22,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-02-23,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-02-24,1.84,0.3839536287887937,0,1.84,observed,0.3839536287887937
2011-02-25,1.81,0.37769351527593287,0,1.81,observed,0.37769351527593287
2011-02-26,1.78,0.3714334017630721,0,1.78,observed,0.3714334017630721
2011-02-27,1.75,0.36517328825021134,0,1.75,observed,0.36517328825021134
2011-02-28,1.72,0.35891317473735057,0,1.72,observed,0.35891317473735057
2011-03-01,1.69,0.35265306122448975,0,1.69,observed,0.35265306122448975
2011-03-02,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-03,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-04,1.84,0.3839536287887937,0,1.84,observed,0.3839536287887937
2011-03-05,2.02,0.4215143098659583,0,2.02,observed,0.4215143098659583
2011-03-06,1.84,0.3839536287887937,0,1.84,observed,0.3839536287887937
2011-03-07,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-08,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-09,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-10,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-11,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-12,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-13,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-14,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-15,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-16,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-17,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-03-18,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-19,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-20,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-21,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-22,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-23,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-24,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-25,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-26,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-27,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-28,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-29,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-30,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-03-31,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-04-01,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-04-02,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-04-03,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-04-04,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-04-05,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-04-06,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-04-07,1.51,0.3150923801473252,0,1.51,observed,0.3150923801473252
2011-04-08,1.66,0.34639294771162904,0,1.66,observed,0.34639294771162904
2011-04-09,1.84,0.3839536287887937,0,1.84,observed,0.3839536287887937
2011-04-10,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-04-11,2.2,0.4590749909431229,0,2.2,observed,0.4590749909431229
2011-04-12,2.38,0.4966356720202874,0,2.38,observed,0.4966356720202874
2011-04-13,2.38,0.4966356720202874,0,2.38,observed,0.4966356720202874
2011-04-14,2.56,0.5341963530974521,0,2.56,observed,0.5341963530974521
2011-04-15,2.56,0.5341963530974521,0,2.56,observed,0.5341963530974521
2011-04-16,2.63,0.5488032846274604,0,2.63,observed,0.5488032846274604
2011-04-17,2.69,0.561323511653182,0,2.69,observed,0.561323511653182
2011-04-18,2.76,0.5759304431831904,0,2.76,observed,0.5759304431831904
2011-04-19,2.83,0.5905373747131989,0,2.83,observed,0.5905373747131989
2011-04-20,2.9,0.6051443062432074,0,2.9,observed,0.6051443062432074
2011-04-21,2.96,0.6176645332689289,0,2.96,observed,0.6176645332689289
2011-04-22,3.03,0.6322714647989373,0,3.03,observed,0.6322714647989373
2011-04-23,3.1,0.6468783963289458,0,3.1,observed,0.6468783963289458
2011-04-24,3.17,0.6614853278589543,0,3.17,observed,0.6614853278589543
2011-04-25,3.23,0.6740055548846757,0,3.23,observed,0.6740055548846757
2011-04-26,3.3,0.6886124864146842,0,3.3,observed,0.6886124864146842
2011-04-27,3.3,0.6886124864146842,0,3.3,observed,0.6886124864146842
2011-04-28,3.56,0.7428668035261442,0,3.56,observed,0.7428668035261442
2011-04-29,3.56,0.7428668035261442,0,3.56,observed,0.7428668035261442
2011-04-30,3.56,0.7428668035261442,0,3.56,observed,0.7428668035261442
2011-05-01,3.56,0.7428668035261442,0,3.56,observed,0.7428668035261442
2011-05-02,3.56,0.7428668035261442,0,3.56,observed,0.7428668035261442
2011-05-03,3.56,0.7428668035261442,0,3.56,observed,0.7428668035261442
2011-05-04,4.34,0.9056297548605241,0,4.34,observed,0.9056297548605241
2011-05-05,5.44,1.1351672503320855,0,5.44,observed,1.1351672503320855
2011-05-06,5.72,1.1935949764521194,0,5.72,observed,1.1935949764521194
2011-05-07,5.72,1.1935949764521194,0,5.72,observed,1.1935949764521194
2011-05-08,5.44,1.1351672503320855,0,5.44,observed,1.1351672503320855
2011-05-09,4.88,1.0183117980920178,0,4.88,observed,1.0183117980920178
2011-05-10,4.88,1.0183117980920178,0,4.88,observed,1.0183117980920178
2011-05-11,4.88,1.0183117980920178,0,4.88,observed,1.0183117980920178
2011-05-12,4.88,1.0183117980920178,0,4.88,observed,1.0183117980920178
2011-05-13,4.6,0.959884071971984,0,4.6,observed,0.959884071971984
2011-05-14,4.88,1.0183117980920178,0,4.88,observed,1.0183117980920178
2011-05-15,5.44,1.1351672503320855,0,5.44,observed,1.1351672503320855
2011-05-16,6.0,1.2520227025721533,0,6.0,observed,1.2520227025721533
2011-05-17,8.58,1.790392464678179,0,8.58,observed,1.790392464678179
2011-05-18,9.66,2.0157565511411666,0,9.66,observed,2.0157565511411666
2011-05-19,9.66,2.0157565511411666,0,9.66,observed,2.0157565511411666
2011-05-20,8.94,1.8655138268325082,0,8.94,observed,1.8655138268325082
2011-05-21,8.94,1.8655138268325082,0,8.94,observed,1.8655138268325082
2011-05-22,8.94,1.8655138268325082,0,8.94,observed,1.8655138268325082
2011-05-23,8.94,1.8655138268325082,0,8.94,observed,1.8655138268325082
2011-05-24,8.94,1.8655138268325082,0,8.94,observed,1.8655138268325082
2011-05-25,8.94,1.8655138268325082,0,8.94,observed,1.8655138268325082
2011-05-26,8.58,1.790392464678179,0,8.58,observed,1.790392464678179
2011-05-27,7.86,1.6401497403695207,0,7.86,observed,1.6401497403695207
2011-05-28,7.86,1.6401497403695207,0,7.86,observed,1.6401497403695207
2011-05-29,7.86,1.6401497403695207,0,7.86,observed,1.6401497403695207
2011-05-30,7.86,1.6401497403695207,0,7.86,observed,1.6401497403695207
2011-05-31,7.5,1.5650283782151913,0,7.5,observed,1.5650283782151913
2011-06-01,7.2,1.5024272430865837,0,7.2,observed,1.5024272430865837
2011-06-02,7.2,1.5024272430865837,0,7.2,observed,1.5024272430865837
2011-06-03,7.5,1.5650283782151913,0,7.5,observed,1.5650283782151913
2011-06-04,7.5,1.5650283782151913,0,7.5,observed,1.5650283782151913
2011-06-05,7.5,1.5650283782151913,0,7.5,observed,1.5650283782151913
2011-06-06,7.86,1.6401497403695207,0,7.86,observed,1.6401497403695207
2011-06-07,8.22,1.7152711025238498,0,8.22,observed,1.7152711025238498
2011-06-08,8.58,1.790392464678179,0,8.58,observed,1.790392464678179
2011-06-09,9.3,1.9406351889868376,0,9.3,observed,1.9406351889868376
2011-06-10,9.66,2.0157565511411666,0,9.66,observed,2.0157565511411666
2011-06-11,10.7,2.2327738195870066,0,10.7,observed,2.2327738195870066
2011-06-12,11.9,2.483178360101437,0,11.9,observed,2.483178360101437
2011-06-13,14.1,2.9422533510445597,0,14.1,observed,2.9422533510445597
2011-06-14,14.1,2.9422533510445597,0,14.1,observed,2.9422533510445597
2011-06-15,14.5,3.0257215312160373,0,14.5,observed,3.0257215312160373
2011-06-16,15.0,3.1300567564303825,0,15.0,observed,3.1300567564303825
2011-06-17,15.0,3.1300567564303825,0,15.0,observed,3.1300567564303825
2011-06-18,14.5,3.0257215312160373,0,14.5,observed,3.0257215312160373
2011-06-19,14.1,2.9422533510445597,0,14.1,observed,2.9422533510445597
2011-06-20,14.1,2.9422533510445597,0,14.1,observed,2.9422533510445597
2011-06-21,13.6,2.8379181258302135,0,13.6,observed,2.8379181258302135
2011-06-22,13.6,2.8379181258302135,0,13.6,observed,2.8379181258302135
2011-06-23,13.6,2.8379181258302135,0,13.6,observed,2.8379181258302135
2011-06-24,14.1,2.9422533510445597,0,14.1,observed,2.9422533510445597
2011-06-25,16.4,3.422195387030552,0,16.4,observed,3.422195387030552
2011-06-26,17.8,3.714334017630721,0,17.8,observed,3.714334017630721
2011-06-27,18.3,3.818669242845067,0,18.3,observed,3.818669242845067
2011-06-28,19.2,4.00647264823089,0,19.2,observed,4.00647264823089
2011-06-29,20.2,4.215143098659582,0,20.2,observed,4.215143098659582
2011-06-30,20.2,4.215143098659582,0,20.2,observed,4.215143098659582
2011-07-01,18.8,3.9230044680594136,0,18.8,observed,3.9230044680594136
2011-07-02,17.8,3.714334017630721,0,17.8,observed,3.714334017630721
2011-07-03,16.8,3.505663567202029,0,16.8,observed,3.505663567202029
2011-07-04,16.4,3.422195387030552,0,16.4,observed,3.422195387030552
2011-07-05,16.4,3.422195387030552,0,16.4,observed,3.422195387030552
2011-07-06,16.8,3.505663567202029,0,16.8,observed,3.505663567202029
2011-07-07,15.9,3.3178601618162062,0,15.9,observed,3.3178601618162062
2011-07-08,15.9,3.3178601618162062,0,15.9,observed,3.3178601618162062
2011-07-09,15.4,3.21352493660186,0,15.4,observed,3.21352493660186
2011-07-10,15.9,3.3178601618162062,0,15.9,observed,3.3178601618162062
2011-07-11,16.4,3.422195387030552,0,16.4,observed,3.422195387030552
2011-07-12,17.8,3.714334017630721,0,17.8,observed,3.714334017630721
2011-07-13,19.7,4.1108078734452365,0,19.7,observed,4.1108078734452365
2011-07-14,22.3,4.6533510445598365,0,22.3,observed,4.6533510445598365
2011-07-15,22.8,4.757686269774182,0,22.8,observed,4.757686269774182
2011-07-16,22.8,4.757686269774182,0,22.8,observed,4.757686269774182
2011-07-17,22.8,4.757686269774182,0,22.8,observed,4.757686269774182
2011-07-18,22.3,4.6533510445598365,0,22.3,observed,4.6533510445598365
2011-07-19,21.2,4.423813549088274,0,21.2,observed,4.423813549088274
2011-07-20,20.2,4.215143098659582,0,20.2,observed,4.215143098659582
2011-07-21,19.7,4.1108078734452365,0,19.7,observed,4.1108078734452365
2011-07-22,20.2,4.215143098659582,0,20.2,observed,4.215143098659582
2011-07-23,19.2,4.00647264823089,0,19.2,observed,4.00647264823089
2011-07-24,19.2,4.00647264823089,0,19.2,observed,4.00647264823089
2011-07-25,19.7,4.1108078734452365,0,19.7,observed,4.1108078734452365
2011-07-26,19.7,4.1108078734452365,0,19.7,observed,4.1108078734452365
2011-07-27,20.2,4.215143098659582,0,20.2,observed,4.215143098659582
2011-07-28,21.8,4.54901581934549,0,21.8,observed,4.54901581934549
2011-07-29,21.8,4.54901581934549,0,21.8,observed,4.54901581934549
2011-07-30,21.2,4.423813549088274,0,21.2,observed,4.423813549088274
2011-07-31,21.2,4.423813549088274,0,21.2,observed,4.423813549088274
2011-08-01,21.2,4.423813549088274,0,21.2,observed,4.423813549088274
2011-08-02,20.7,4.319478323873928,0,20.7,observed,4.319478323873928
2011-08-03,21.2,4.423813549088274,0,21.2,observed,4.423813549088274
2011-08-04,22.3,4.6533510445598365,0,22.3,observed,4.6533510445598365
2011-08-05,23.3,4.862021494988528,0,23.3,observed,4.862021494988528
2011-08-06,24.4,5.091558990460089,0,24.4,observed,5.091558990460089
2011-08-07,23.3,4.862021494988528,0,23.3,observed,4.862021494988528
2011-08-08,21.8,4.54901581934549,0,21.8,observed,4.54901581934549
2011-08-09,22.3,4.6533510445598365,0,22.3,observed,4.6533510445598365
2011-08-10,22.3,4.6533510445598365,0,22.3,observed,4.6533510445598365
2011-08-11,19.7,4.1108078734452365,0,19.7,observed,4.1108078734452365
2011-08-12,18.8,3.9230044680594136,0,18.8,observed,3.9230044680594136
2011-08-13,17.8,3.714334017630721,0,17.8,observed,3.714334017630721
2011-08-14,18.3,3.818669242845067,0,18.3,observed,3.818669242845067
2011-08-15,16.8,3.505663567202029,0,16.8,observed,3.505663567202029
2011-08-16,16.8,3.505663567202029,0,16.8,observed,3.505663567202029
2011-08-17,16.4,3.422195387030552,0,16.4,observed,3.422195387030552
2011-08-18,15.0,3.1300567564303825,0,15.0,observed,3.1300567564303825
2011-08-19,15.4,3.21352493660186,0,15.4,observed,3.21352493660186
2011-08-20,15.9,3.3178601618162062,0,15.9,observed,3.3178601618162062
2011-08-21,16.4,3.422195387030552,0,16.4,observed,3.422195387030552
2011-08-22,15.9,3.3178601618162062,0,15.9,observed,3.3178601618162062
2011-08-23,16.4,3.422195387030552,0,16.4,observed,3.422195387030552
2011-08-24,17.3,3.6099987924163752,0,17.3,observed,3.6099987924163752
2011-08-25,17.8,3.714334017630721,0,17.8,observed,3.714334017630721
2011-08-26,19.7,4.1108078734452365,0,19.7,observed,4.1108078734452365
2011-08-27,19.2,4.00647264823089,0,19.2,observed,4.00647264823089
2011-08-28,17.3,3.6099987924163752,0,17.3,observed,3.6099987924163752
2011-08-29,16.8,3.505663567202029,0,16.8,observed,3.505663567202029
2011-08-30,15.9,3.3178601618162062,0,15.9,observed,3.3178601618162062
2011-08-31,15.4,3.21352493660186,0,15.4,observed,3.21352493660186
2011-09-01,14.5,3.0257215312160373,0,14.5,observed,3.0257215312160373
2011-09-02,13.6,2.8379181258302135,0,13.6,observed,2.8379181258302135
2011-09-03,12.4,2.5875135853157833,0,12.4,observed,2.5875135853157833
2011-09-04,11.9,2.483178360101437,0,11.9,observed,2.483178360101437
2011-09-05,11.5,2.39971017992996,0,11.5,observed,2.39971017992996
2011-09-06,11.9,2.483178360101437,0,11.9,observed,2.483178360101437
2011-09-07,11.9,2.483178360101437,0,11.9,observed,2.483178360101437
2011-09-08,11.5,2.39971017992996,0,11.5,observed,2.39971017992996
2011-09-09,11.5,2.39971017992996,0,11.5,observed,2.39971017992996
2011-09-10,11.9,2.483178360101437,0,11.9,observed,2.483178360101437
2011-09-11,11.5,2.39971017992996,0,11.5,observed,2.39971017992996
2011-09-12,11.5,2.39971017992996,0,11.5,observed,2.39971017992996
2011-09-13,11.5,2.39971017992996,0,11.5,observed,2.39971017992996
2011-09-14,11.5,2.39971017992996,0,11.5,observed,2.39971017992996
2011-09-15,11.1,2.3162419997584833,0,11.1,observed,2.3162419997584833
2011-09-16,10.4,2.170172684458399,0,10.4,observed,2.170172684458399
2011-09-17,10.0,2.0867045042869217,0,10.0,observed,2.0867045042869217
2011-09-18,9.66,2.0157565511411666,0,9.66,observed,2.0157565511411666
2011-09-19,9.3,1.9406351889868376,0,9.3,observed,1.9406351889868376
2011-09-20,8.94,1.8655138268325082,0,8.94,observed,1.8655138268325082
2011-09-21,8.94,1.8655138268325082,0,8.94,observed,1.8655138268325082
2011-09-22,8.22,1.7152711025238498,0,8.22,observed,1.7152711025238498
2011-09-23,7.86,1.6401497403695207,0,7.86,observed,1.6401497403695207
2011-09-24,7.5,1.5650283782151913,0,7.5,observed,1.5650283782151913
2011-09-25,7.5,1.5650283782151913,0,7.5,observed,1.5650283782151913
2011-09-26,7.2,1.5024272430865837,0,7.2,observed,1.5024272430865837
2011-09-27,6.9,1.4398261079579762,0,6.9,observed,1.4398261079579762
2011-09-28,6.9,1.4398261079579762,0,6.9,observed,1.4398261079579762
