date,precipitation_mm,temperature_degC,pet_mm
2000-03-31,0.0711,-3.7976,0.14963888852271784
2000-04-01,0.1721,-2.8032,0.2756942914200534
2000-04-02,0.3626,-1.7379,0.4127851860882054
2000-04-03,4.5402,-2.9964,0.2556084390491285
2000-04-04,6.5798,-4.5113,0.06284801064237677
2000-04-05,3.5548,-5.2045,0.0
2000-04-06,0.0016,-3.254,0.22809012799141098
2000-04-07,0.0013,-0.7426,0.5604472315123814
2000-04-08,0.0,0.1364,0.6812787307409702
2000-04-09,1.8174,1.5339,0.8730958926032445
2000-04-10,1.0338,3.1524,1.0973526706072598
2000-04-11,0.4535,4.5531,1.2951624656164182
2000-04-12,0.279,6.0335,1.506469714850329
2000-04-13,11.8643,2.6938,1.057799341459377
2000-04-14,8.9176,-0.7963,0.5819124530362667
2000-04-15,2.0288,-1.5056,0.48697927206971575
2000-04-16,0.3486,-0.3288,0.6552798087213004
2000-04-17,6.4077,-1.7669,0.45648512964260723
2000-04-18,0.1448,0.8668,0.8336175331146508
2000-04-19,1.2215,1.8054,0.9730302658640559
2000-04-20,5.5601,1.856,0.9862792803260971
2000-04-21,5.9169,0.0943,0.7372580194504232
2000-04-22,0.8031,1.2507,0.9099535548636557
2000-04-23,5.5814,0.5223,0.808567095628085
2000-04-24,2.3032,1.2756,0.9240744520323304
2000-04-25,3.3175,1.5923,0.9761008504711984
2000-04-26,4.0462,1.3415,0.9440747050142343
2000-04-27,1.2114,0.954,0.8911087182258108
2000-04-28,1.7411,1.3935,0.9618761099891229
2000-04-29,2.4577,0.3993,0.8164468056431036
2000-04-30,2.0124,1.2937,0.9564407114108215
2000-05-01,3.2237,4.533,1.4557776918865406
2000-05-02,7.8725,3.4941,1.3033120644666099
2000-05-03,1.2119,3.7505,1.3489066034567747
2000-05-04,3.2222,4.6726,1.497831128571851
2000-05-05,19.9798,1.1906,0.9628882456138186
2000-05-06,0.2123,1.0487,0.9448913432959586
2000-05-07,0.2686,5.7649,1.6887288846561084
2000-05-08,7.9091,6.7041,1.843621412096678
2000-05-09,8.8741,5.8355,1.713643193067959
2000-05-10,14.1755,8.0169,2.0666690039590896
2000-05-11,21.4906,3.537,1.3605515246121052
2000-05-12,9.3033,1.6714,1.0671555707046354
2000-05-13,4.0336,2.2645,1.1661984515108217
2000-05-14,1.2872,4.0147,1.4522091314949463
2000-05-15,4.3518,5.2721,1.6603654556484826
2000-05-16,2.3882,6.9985,1.9457794794454475
2000-05-17,7.3074,8.211,2.1492178775325765
2000-05-18,10.1912,6.756,1.9183971437144258
2000-05-19,6.4022,6.8706,1.9428627583977485
2000-05-20,10.0984,7.7037,2.0851952597141366
2000-05-21,21.3553,5.5823,1.741808324931664
2000-05-22,4.8023,3.6743,1.4315795108508835
2000-05-23,5.0853,3.2752,1.3692332198224468
2000-05-24,8.0389,4.1788,1.5225097074548577
2000-05-25,12.5496,3.0293,1.335010289648217
2000-05-26,5.0811,2.4666,1.244286216826643
2000-05-27,0.8949,4.9871,1.6679582121229302
2000-05-28,14.4903,7.3975,2.0748480820881787
2000-05-29,8.4696,5.277,1.72338846544549
2000-05-30,15.3831,5.0164,1.6828736094587395
2000-05-31,14.5846,3.8277,1.4858294024044878
2000-06-01,16.1865,2.7847,1.3125125859764837
2000-06-02,12.1815,1.2051,1.0478748175926313
2000-06-03,6.9285,-1.9955,0.5081486671996004
2000-06-04,0.0013,1.99,1.1838939146164056
2000-06-05,0.005,6.1165,1.8852975357701327
2000-06-06,3.1074,6.941,2.027626872870429
2000-06-07,3.9873,8.1356,2.2330177293890117
2000-06-08,8.7462,8.1342,2.2351172006299795
2000-06-09,14.167,6.636,1.982049078132805
2000-06-10,11.1174,3.5177,1.4521341221643307
2000-06-11,0.0064,5.9921,1.875419921249203
2000-06-12,0.0905,9.909,2.545421281445232
2000-06-13,8.4681,11.0446,2.740900427924976
2000-06-14,7.9145,5.8579,1.8557667031793197
2000-06-15,3.0756,8.2738,2.2695826892388893
2000-06-16,12.0636,7.5433,2.1453384809342997
2000-06-17,7.5941,7.3127,2.106350788789892
2000-06-18,6.2136,9.7688,2.5268307412563615
2000-06-19,14.3857,10.7959,2.702645238778846
2000-06-20,14.2465,9.1017,2.4126263602986544
2000-06-21,8.263,8.3935,2.291114720231429
2000-06-22,9.4257,8.5361,2.3149451271842496
2000-06-23,7.8669,9.024,2.397583195696874
2000-06-24,2.6119,10.2539,2.606739038090393
2000-06-25,1.6508,11.7792,2.865913146646822
2000-06-26,3.4211,12.6523,3.0132031211121877
2000-06-27,15.3328,12.1156,2.9195423171546078
2000-06-28,15.3752,9.7665,2.5168418672719355
2000-06-29,10.4463,9.3048,2.4359928447557113
2000-06-30,7.9557,9.3231,2.43672885463077
2000-07-01,10.8793,9.5494,2.4725853429397033
2000-07-02,11.8903,7.2337,2.0766345096129353
2000-07-03,2.3952,7.3378,2.091683409734427
2000-07-04,0.5015,9.5482,2.4631074689412986
2000-07-05,3.5338,11.2249,2.7430379466778505
2000-07-06,10.4346,10.5392,2.623094098744461
2000-07-07,1.5693,12.2922,2.914275100423294
2000-07-08,8.3028,12.4529,2.9363143117623496
2000-07-09,10.1217,13.529,3.1117237561106634
2000-07-10,19.1383,11.2852,2.7297044401366275
2000-07-11,7.5855,10.5093,2.594462837657389
2000-07-12,6.7709,10.7596,2.6308271280540807
2000-07-13,6.6046,11.1441,2.689130234699857
2000-07-14,13.6417,10.0255,2.497104324057636
2000-07-15,8.7852,8.3918,2.220318159707567
2000-07-16,10.0026,7.609,2.0853742444891075
2000-07-17,12.3156,5.6201,1.75193312391546
2000-07-18,8.0254,5.9981,1.809466036528451
2000-07-19,6.7614,7.946,2.1240775218681294
2000-07-20,3.414,10.6229,2.555973628020493
2000-07-21,11.9892,11.5255,2.6956721507150583
2000-07-22,16.5918,9.7063,2.391614868736488
2000-07-23,13.6291,9.0916,2.2844461105953595
2000-07-24,7.9412,8.3743,2.1611339896367268
2000-07-25,11.1361,7.6697,2.0404409270131403
2000-07-26,2.689,9.5381,2.3332928194198534
2000-07-27,5.7507,11.3941,2.6218612267058097
2000-07-28,14.8393,11.4747,2.625164867187964
2000-07-29,3.127,12.1856,2.728204480579605
2000-07-30,2.1162,12.0217,2.691809264384337
2000-07-31,2.8754,11.4246,2.5871466375988748
2000-08-01,6.4947,9.0661,2.2066851219215446
2000-08-02,7.4545,9.3562,2.242858575759269
2000-08-03,6.9597,8.4148,2.086879546902909
2000-08-04,0.0399,10.724,2.435464687497484
2000-08-05,0.108,13.7537,2.891784864123682
2000-08-06,12.6099,13.2022,2.7939425035776804
2000-08-07,15.9436,12.1229,2.6160110926706706
2000-08-08,21.1746,11.5631,2.518409984877384
2000-08-09,10.1691,7.9858,1.9648513221134074
2000-08-10,1.3192,8.625,2.0512899606099926
2000-08-11,1.3867,9.2995,2.141874888028058
2000-08-12,0.8982,11.0869,2.3970727544358916
2000-08-13,12.8497,10.7855,2.3396746365274845
2000-08-14,9.2643,9.3117,2.1097405373172995
2000-08-15,4.1762,9.6222,2.1435984640843557
2000-08-16,18.5223,9.1566,2.0636428489526297
2000-08-17,17.0521,6.578,1.678053172410105
2000-08-18,3.6133,6.1549,1.6072593801217183
2000-08-19,3.7484,7.4573,1.7842003802943014
2000-08-20,9.4155,7.699,1.8077556852708612
2000-08-21,6.2784,7.2389,1.7314661154096445
2000-08-22,6.064,8.559,1.9061249348781384
2000-08-23,14.0957,7.4556,1.7397664527820205
2000-08-24,0.0556,8.6588,1.8953602611427314
2000-08-25,2.6272,12.0405,2.348900623671174
2000-08-26,5.2881,11.9356,2.3186541961318228
2000-08-27,1.053,12.1865,2.336822778649635
2000-08-28,0.1312,11.7386,2.2600087734120295
2000-08-29,1.4551,10.9236,2.134688496105054
2000-08-30,2.9805,9.5935,1.9422469934637359
2000-08-31,6.9888,6.226,1.4831025247762815
2000-09-01,0.7398,5.0129,1.3129750510647977
2000-09-02,0.0,6.0506,1.4380770934091502
2000-09-03,2.4439,9.1728,1.8302098775267082
2000-09-04,8.2048,8.4058,1.7176555811469931
2000-09-05,12.1736,7.9029,1.6401288672760521
2000-09-06,12.3256,6.7153,1.4772042232949678
2000-09-07,12.7371,4.9828,1.2484904073975527
2000-09-08,4.0322,4.465,1.173946907464195
2000-09-09,4.1711,4.1554,1.1260288689347875
2000-09-10,5.0205,5.025,1.222504361083058
2000-09-11,0.5567,6.773,1.4233005413134634
2000-09-12,7.7513,7.348,1.4797872578473203
2000-09-13,1.1645,9.0867,1.673227763185358
2000-09-14,7.8087,9.5504,1.7128290403392528
2000-09-15,9.1673,7.6302,1.4733061429014518
2000-09-16,1.7699,7.7397,1.4724356785489265
2000-09-17,3.6847,8.7222,1.5712533407057518
2000-09-18,0.9327,9.2412,1.6153465631060997
2000-09-19,23.2835,5.9824,1.233856732078351
2000-09-20,6.0048,1.9931,0.7781040434073442
2000-09-21,3.2465,2.1715,0.7901889376473409
2000-09-22,3.2792,2.6699,0.8367904084071929
2000-09-23,0.7175,2.9769,0.8616298885276854
2000-09-24,3.592,4.4827,1.0139869598156912
2000-09-25,14.5314,0.6447,0.5974612186906741
2000-09-26,0.9104,-4.6521,0.03644577421957485
2000-09-27,0.0018,-1.6394,0.3484091656450278
2000-09-28,0.0205,0.8575,0.6009272380419847
2000-09-29,12.8121,0.3468,0.5427477322859146
2000-09-30,2.8792,-3.1584,0.1849491573306762
2000-10-01,3.6148,-1.2508,0.3724843355516304
2000-10-02,6.7513,0.1234,0.5035010194908212
2000-10-03,2.197,0.2308,0.5084452831774287
2000-10-04,17.0139,-0.9168,0.3925302831581555
2000-10-05,1.7236,-3.9996,0.09510560424637307
2000-10-06,2.8134,-5.0742,0.0
2000-10-07,9.5925,-5.9217,0.0
2000-10-08,0.5451,-7.761,0.0
2000-10-09,0.0187,-7.0831,0.0
2000-10-10,0.0013,-6.1209,0.0
2000-10-11,0.0004,-4.1267,0.0775280502722947
2000-10-12,0.0013,-2.6029,0.21034019348272542
2000-10-13,1.1268,-1.3883,0.3132298463229162
2000-10-14,4.2087,-1.6649,0.2858590888231438
2000-10-15,19.3321,-3.2335,0.1496327123289608
2000-10-16,8.0804,-8.9395,0.0
2000-10-17,0.0256,-9.3949,0.0
2000-10-18,1.2951,-3.9204,0.08824137422047612
2000-10-19,5.9755,-4.1724,0.06683916620570009
2000-10-20,5.1232,-3.9198,0.08619932239520488
2000-10-21,16.3633,-8.03,0.0
2000-10-22,0.735,-10.6244,0.0
2000-10-23,0.1876,-7.9686,0.0
2000-10-24,5.4687,-7.0357,0.0
2000-10-25,0.2506,-6.4019,0.0
2000-10-26,0.0873,-6.5851,0.0
2000-10-27,0.0013,-2.3016,0.19791949233438796
2000-10-28,0.0017,-0.6691,0.31386244233458
2000-10-29,0.0017,-0.8,0.3007461564233317
2000-10-30,0.5624,-3.589,0.09983457380155508
2000-10-31,0.0434,-4.636,0.025449253171248278
2000-11-01,0.0604,-4.5137,0.0335982950739105
2000-11-02,0.0,-5.2113,0.0
2000-11-03,0.0011,-3.8918,0.07477926434415588
2000-11-04,0.0504,-3.2318,0.11792657442780638
2000-11-05,8.7857,-3.9676,0.06805783655742341
2000-11-06,1.7122,-5.3641,0.0
2000-11-07,6.0294,-6.291,0.0
2000-11-08,5.0537,-7.4353,0.0
2000-11-09,2.1924,-9.6009,0.0
2000-11-10,0.0009,-7.4054,0.0
2000-11-11,0.8553,-6.2054,0.0
2000-11-12,3.9109,-10.8251,0.0
2000-11-13,0.1209,-14.0725,0.0
2000-11-14,0.0908,-13.6109,0.0
2000-11-15,0.7327,-8.5774,0.0
2000-11-16,7.1394,-11.0908,0.0
2000-11-17,3.165,-14.2234,0.0
2000-11-18,0.4934,-9.6038,0.0
2000-11-19,0.0017,-6.7778,0.0
2000-11-20,0.0026,-9.8694,0.0
2000-11-21,0.0009,-8.8647,0.0
2000-11-22,0.012,-9.7069,0.0
2000-11-23,0.2194,-10.046,0.0
2000-11-24,0.0167,-10.9467,0.0
2000-11-25,0.0011,-10.9545,0.0
2000-11-26,0.0,-11.6467,0.0
2000-11-27,0.0032,-12.2682,0.0
2000-11-28,0.0114,-11.6789,0.0
2000-11-29,7.6705,-14.3565,0.0
2000-11-30,1.0826,-17.5491,0.0
2000-12-01,0.0032,-12.5472,0.0
2000-12-02,0.9679,-9.757,0.0
2000-12-03,0.5643,-10.3786,0.0
2000-12-04,4.0471,-11.3294,0.0
2000-12-05,0.6135,-11.6796,0.0
2000-12-06,0.0113,-10.7394,0.0
2000-12-07,0.1244,-12.4212,0.0
2000-12-08,0.5204,-13.2,0.0
2000-12-09,0.514,-11.7266,0.0
2000-12-10,0.2871,-13.5223,0.0
2000-12-11,0.0012,-12.0866,0.0
2000-12-12,0.0013,-6.7865,0.0
2000-12-13,0.7974,-7.3108,0.0
2000-12-14,1.5085,-9.3771,0.0
2000-12-15,0.0765,-8.6656,0.0
2000-12-16,0.2316,-7.5192,0.0
2000-12-17,5.6112,-8.9,0.0
2000-12-18,0.1937,-11.3098,0.0
2000-12-19,0.0016,-9.3561,0.0
2000-12-20,0.0032,-7.9139,0.0
2000-12-21,0.0053,-5.9585,0.0
2000-12-22,0.0,-6.3004,0.0
2000-12-23,0.0013,-7.4886,0.0
2000-12-24,0.0009,-9.5333,0.0
2000-12-25,1.3189,-9.0002,0.0
2000-12-26,2.4198,-8.0742,0.0
2000-12-27,0.0946,-7.8904,0.0
2000-12-28,0.0463,-9.7015,0.0
2000-12-29,0.3598,-9.8733,0.0
2000-12-30,0.1228,-10.9949,0.0
2000-12-31,0.002,-10.0474,0.0
2001-01-01,0.0017,-8.7358,0.0
2001-01-02,0.0,-7.2603,0.0
2001-01-03,0.035,-10.4782,0.0
2001-01-04,0.2963,-11.6755,0.0
2001-01-05,0.2038,-11.9582,0.0
2001-01-06,0.2727,-14.8426,0.0
2001-01-07,0.0026,-13.9066,0.0
2001-01-08,0.0,-13.4645,0.0
2001-01-09,1.0136,-13.8418,0.0
2001-01-10,3.9711,-16.1301,0.0
2001-01-11,0.0022,-11.8456,0.0
2001-01-12,0.0,-7.5158,0.0
2001-01-13,0.0006,-8.2584,0.0
2001-01-14,0.0086,-10.7053,0.0
2001-01-15,0.6824,-10.6995,0.0
2001-01-16,8.863,-16.4001,0.0
2001-01-17,0.1125,-17.2794,0.0
2001-01-18,0.0011,-14.8473,0.0
2001-01-19,0.1901,-12.8526,0.0
2001-01-20,1.1988,-14.0031,0.0
2001-01-21,0.5402,-15.3308,0.0
2001-01-22,1.2875,-16.8162,0.0
2001-01-23,0.5931,-18.5885,0.0
2001-01-24,1.3613,-20.4806,0.0
2001-01-25,0.0856,-20.2792,0.0
2001-01-26,1.0206,-20.3371,0.0
2001-01-27,0.037,-19.0885,0.0
2001-01-28,0.4402,-14.7659,0.0
2001-01-29,0.6001,-15.1805,0.0
2001-01-30,0.0016,-14.2477,0.0
2001-01-31,0.0018,-13.3528,0.0
2001-02-01,0.0306,-13.2108,0.0
2001-02-02,0.0017,-13.5211,0.0
2001-02-03,0.1701,-10.9885,0.0
2001-02-04,1.5248,-11.2945,0.0
2001-02-05,0.0452,-11.0643,0.0
2001-02-06,0.9392,-11.4218,0.0
2001-02-07,0.0292,-13.5602,0.0
2001-02-08,0.3363,-12.841,0.0
2001-02-09,3.998,-12.4408,0.0
2001-02-10,4.5951,-17.3098,0.0
2001-02-11,0.0068,-17.4761,0.0
2001-02-12,0.0243,-12.4314,0.0
2001-02-13,0.0056,-9.3571,0.0
2001-02-14,0.0009,-8.3569,0.0
2001-02-15,0.0061,-8.6597,0.0
2001-02-16,0.6086,-8.3992,0.0
2001-02-17,1.0506,-11.0056,0.0
2001-02-18,0.3899,-10.8924,0.0
2001-02-19,0.9943,-8.0134,0.0
2001-02-20,4.9845,-8.4686,0.0
2001-02-21,0.5065,-7.911,0.0
2001-02-22,2.5944,-5.4529,0.0
2001-02-23,4.9731,-8.4907,0.0
2001-02-24,0.9832,-9.3629,0.0
2001-02-25,0.652,-10.1191,0.0
2001-02-26,0.0228,-9.7727,0.0
2001-02-27,0.0017,-7.0557,0.0
2001-02-28,0.0017,-7.9096,0.0
2001-03-01,0.0249,-7.0244,0.0
2001-03-02,1.8693,-7.9795,0.0
2001-03-03,0.0004,-8.4729,0.0
2001-03-04,0.0004,-4.4991,0.04708617966585169
2001-03-05,0.0028,-3.2667,0.16479869855759988
2001-03-06,0.0586,-6.0519,0.0
2001-03-07,0.0762,-6.3018,0.0
2001-03-08,0.0004,-5.3689,0.0
2001-03-09,0.0022,-3.3188,0.16714088814782924
2001-03-10,0.2521,-2.8108,0.22003766264373628
2001-03-11,4.3754,-5.3529,0.0
2001-03-12,1.8063,-7.4994,0.0
2001-03-13,4.096,-7.8154,0.0
2001-03-14,0.3016,-7.6714,0.0
2001-03-15,0.929,-7.89,0.0
2001-03-16,0.0035,-8.1993,0.0
2001-03-17,0.0011,-5.566,0.0
2001-03-18,0.0018,-3.6143,0.1514650352193385
2001-03-19,5.5903,-5.709,0.0
2001-03-20,4.1904,-6.4848,0.0
2001-03-21,0.0017,-6.1829,0.0
2001-03-22,0.0009,-4.1233,0.09967727585030593
2001-03-23,0.0638,-3.0992,0.21818992563821638
2001-03-24,0.0009,-1.3059,0.4280654728337645
2001-03-25,0.0,0.8112,0.6797049643809633
2001-03-26,0.0246,0.8066,0.6854551455907483
2001-03-27,0.0004,2.445,0.8868976032980035
2001-03-28,1.6714,-0.9069,0.49199608084527585
2001-03-29,0.8281,-2.2807,0.32977333535856695
2001-03-30,0.6691,-0.6065,0.5374852796739844
2001-03-31,0.9356,-1.2684,0.4604651617533769
2001-04-01,23.3442,-4.6867,0.038990239333139956
2001-04-02,2.1566,-8.9058,0.0
2001-04-03,0.0005,-6.8029,0.0
2001-04-04,0.095,-1.1734,0.48817690799830066
2001-04-05,8.1609,-5.0362,0.0
2001-04-06,0.3084,-2.8604,0.2773412595884988
2001-04-07,5.7445,-8.7521,0.0
2001-04-08,0.0009,-6.2263,0.0
2001-04-09,0.0,-2.5282,0.32785312020978313
2001-04-10,0.0009,-0.0331,0.6637046769878717
2001-04-11,0.0009,2.8198,1.0525830937655967
2001-04-12,0.2955,2.6156,1.0324857138675816
2001-04-13,0.0017,2.7046,1.0519550972072185
2001-04-14,0.0471,3.7611,1.2045394747016749
2001-04-15,2.8674,0.9887,0.8290075665481103
2001-04-16,3.3156,-0.5938,0.6140476386771925
2001-04-17,11.2494,-3.0506,0.2734634481763365
2001-04-18,0.186,-2.0081,0.42242982257824263
2001-04-19,3.9978,-1.1088,0.5529032087093015
2001-04-20,8.4889,-2.1202,0.41175133858925383
2001-04-21,0.2213,-0.9271,0.5859126138915054
2001-04-22,0.0108,1.0638,0.8775661383003507
2001-04-23,3.7448,1.8424,0.9960910304124462
2001-04-24,8.5133,-0.0032,0.7316241536016544
2001-04-25,5.1594,-0.9815,0.591719227721958
2001-04-26,0.0005,0.7244,0.8475936635828663
2001-04-27,9.9039,-1.6037,0.5056155358574225
2001-04-28,0.0,-1.1473,0.576616486178801
2001-04-29,0.0009,3.1805,1.2307230027005585
2001-04-30,1.3257,2.9131,1.1965671879196271
2001-05-01,2.2008,2.6558,1.163436261407275
2001-05-02,0.7006,2.2111,1.1012019840515086
2001-05-03,3.5596,2.1674,1.0997467525527107
2001-05-04,10.0844,0.843,0.9007098204671656
2001-05-05,0.0016,1.4786,1.0032306463169773
2001-05-06,0.0001,3.8708,1.3797675587489195
2001-05-07,0.0009,6.5665,1.8068486984364747
2001-05-08,5.2874,5.7728,1.6899681862927964
2001-05-09,0.8826,4.5308,1.5012847595638297
2001-05-10,1.7401,5.8341,1.7134217819221609
2001-05-11,5.5957,5.0327,1.5928731200224602
2001-05-12,5.2526,5.8544,1.7298782322536768
2001-05-13,9.7181,4.5971,1.535149852745969
2001-05-14,1.7022,4.3456,1.5002855321687019
2001-05-15,0.0012,5.3434,1.6662539996566523
2001-05-16,0.0009,7.1645,1.9662498987778514
2001-05-17,0.0094,10.1029,2.44921556028809
2001-05-18,20.4903,7.9122,2.1006079084305607
2001-05-19,12.4903,2.0707,1.1538287414138815
2001-05-20,1.0798,1.3461,1.0386670725210143
2001-05-21,0.8474,3.4927,1.3939984242523238
2001-05-22,4.5247,4.7309,1.6016709627469954
2001-05-23,10.0049,4.375,1.5472208609601965
2001-05-24,4.3129,5.239,1.694167988418653
2001-05-25,8.8503,5.2201,1.695232651453283
2001-05-26,0.9276,7.3503,2.0534514316618355
2001-05-27,9.2956,7.891,2.1482460050240078
2001-05-28,13.3388,7.3611,2.0644429570018077
2001-05-29,7.3855,6.5485,1.9327592721109363
2001-05-30,6.8131,8.5896,2.278890716164059
2001-05-31,6.941,10.1735,2.5493273744181724
2001-06-01,12.6797,9.53,2.445608846804627
2001-06-02,20.8491,4.5737,1.6141407818365587
2001-06-03,0.0361,5.7279,1.81165432557928
2001-06-04,3.6363,8.6111,2.3020343897888105
2001-06-05,15.8045,7.2732,2.0787076956895665
2001-06-06,7.1203,6.4981,1.9500148064623366
2001-06-07,17.5401,4.3816,1.5930310920794921
2001-06-08,0.0009,5.8434,1.8433497097092488
2001-06-09,5.8176,9.5943,2.4835902423561476
2001-06-10,12.1668,9.7948,2.5201116965588883
2001-06-11,23.4101,8.7891,2.3508250612179546
2001-06-12,13.4779,7.2293,2.086505112119875
2001-06-13,10.4692,9.8308,2.532070154997515
2001-06-14,1.4179,9.4378,2.4664106427268493
2001-06-15,14.4642,7.9952,2.2210611132130427
2001-06-16,8.8594,8.3262,2.278542153214248
2001-06-17,8.6868,9.3695,2.4576818940618033
2001-06-18,5.616,10.6207,2.672254969783254
2001-06-19,10.0139,10.6766,2.682148502138256
2001-06-20,6.8878,10.5902,2.6674504017884364
2001-06-21,14.7021,9.4022,2.464038191586354
2001-06-22,9.6945,7.3538,2.113261883062308
2001-06-23,0.3978,8.5186,2.3119522754968562
2001-06-24,1.0013,10.1803,2.595267554594784
2001-06-25,1.1132,10.9981,2.7339153793635673
2001-06-26,0.4601,12.2222,2.9415782274590505
2001-06-27,4.7061,12.9181,3.058574511219518
2001-06-28,11.9725,11.761,2.8590554101421146
2001-06-29,2.3014,12.2729,2.944039406034024
2001-06-30,3.5676,14.4179,3.3067128138933732
2001-07-01,25.7214,13.3614,3.123747875209796
2001-07-02,16.8613,10.1652,2.57723694741702
2001-07-03,17.5988,8.336,2.263746684992938
2001-07-04,18.9315,5.0613,1.7057379995105277
2001-07-05,0.2241,6.5931,1.9627892933959783
2001-07-06,13.108,7.8051,2.1648746809536297
2001-07-07,11.7087,8.1885,2.2262842695435623
2001-07-08,9.0538,8.5187,2.2783226425840772
2001-07-09,1.3246,10.5343,2.613524824711645
2001-07-10,1.5574,12.1391,2.8783066883456345
2001-07-11,5.5146,13.2111,3.0525213402213143
2001-07-12,19.4641,9.5216,2.4292361062927106
2001-07-13,4.0636,8.2672,2.2147586025863033
2001-07-14,12.7861,8.3426,2.2224830786173464
2001-07-15,4.8524,7.549,2.085532072982548
2001-07-16,4.5921,8.2754,2.201019407203052
2001-07-17,11.5066,9.0891,2.3301646655588457
2001-07-18,9.2658,9.535,2.3977502995368414
2001-07-19,2.8628,11.1226,2.6525760922826302
2001-07-20,16.7403,10.6511,2.5679089836637017
2001-07-21,4.5351,10.7003,2.568636600887809
2001-07-22,9.8819,10.2824,2.4928952271391367
2001-07-23,12.3891,10.639,2.543295385798599
2001-07-24,17.3233,8.3247,2.160120858515001
2001-07-25,2.7805,9.3227,2.3143845878565568
2001-07-26,5.0262,10.2558,2.456929421716936
2001-07-27,18.8782,10.0926,2.4222873144617303
2001-07-28,21.8898,6.5369,1.8450632109345588
2001-07-29,12.1689,3.5291,1.3590714045617138
2001-07-30,11.3299,2.4048,1.1755078983448852
2001-07-31,2.1863,3.8856,1.405167544934611
2001-08-01,0.3634,7.3803,1.950102377985787
2001-08-02,1.2016,9.1645,2.222122081419705
2001-08-03,9.1497,10.6666,2.4475814047582345
2001-08-04,7.1985,11.1664,2.5149334695300105
2001-08-05,15.9739,10.863,2.456994170552823
2001-08-06,12.3037,8.9134,2.1454198120103456
2001-08-07,0.1898,11.3479,2.5093171514562838
2001-08-08,14.9674,8.9886,2.1371574190664515
2001-08-09,7.8602,9.5326,2.209673608577445
2001-08-10,6.4864,9.8758,2.2508228447607865
2001-08-11,12.2607,10.3871,2.3165800919561117
2001-08-12,14.9246,9.4776,2.168551898941572
2001-08-13,17.7208,8.8851,2.068987493091758
2001-08-14,11.1498,9.2732,2.1155265289084344
2001-08-15,14.5903,7.7277,1.8762372490209682
2001-08-16,7.428,7.4826,1.8299354534734427
2001-08-17,9.8562,9.5333,2.118555346388487
2001-08-18,6.4205,9.2984,2.0723333460346045
2001-08-19,14.8279,7.8259,1.8480262560402287
2001-08-20,0.5574,9.6386,2.096617701024793
2001-08-21,2.0879,10.3876,2.190489123763596
2001-08-22,10.8673,8.9746,1.9770196975548144
2001-08-23,3.6524,8.6162,1.9141661138939237
2001-08-24,6.7627,8.1925,1.8426947660752437
2001-08-25,18.3593,8.825,1.9184229661682037
2001-08-26,13.1422,6.2392,1.549236459585403
2001-08-27,1.8122,7.474,1.707816223963034
2001-08-28,6.6771,7.2169,1.6611136766930277
2001-08-29,2.1535,6.7102,1.5810853200631807
2001-08-30,1.8978,6.9115,1.5968337575269005
2001-08-31,1.0553,8.4423,1.7890339370430381
2001-09-01,0.957,10.8532,2.0944166172976435
2001-09-02,18.2909,9.2513,1.8687494477363955
2001-09-03,10.8467,6.9734,1.5581662778695382
2001-09-04,5.6478,6.3177,1.4615154613685386
2001-09-05,0.4329,8.5221,1.7325568435921586
2001-09-06,6.3029,7.9285,1.6433829651146983
2001-09-07,8.2904,7.5373,1.5808517501656811
2001-09-08,2.5125,8.7178,1.7156050116799042
2001-09-09,12.5259,6.8142,1.4653189175027461
2001-09-10,4.5032,5.1275,1.2455881086721565
2001-09-11,4.7517,5.4704,1.2768189189310772
2001-09-12,29.6438,0.8549,0.7078299787085872
2001-09-13,0.489,-2.3386,0.31894280920269347
2001-09-14,1.0949,-2.3687,0.3125475954815274
2001-09-15,0.0006,-0.3,0.5532697719371624
2001-09-16,0.0365,1.3105,0.7361164838862103
2001-09-17,0.5399,0.1964,0.6005922243076086
2001-09-18,4.8953,-1.3245,0.4208612069321239
2001-09-19,6.3628,-2.1297,0.3255715276861106
2001-09-20,1.51,-4.1605,0.09431660899072841
2001-09-21,0.0013,-2.8976,0.23392857829283153
2001-09-22,1.4926,-0.7657,0.46655469827513574
2001-09-23,3.3404,-1.045,0.4314927267957141
2001-09-24,0.0017,-0.7383,0.4603302154895306
2001-09-25,2.1833,0.1917,0.5551494932113347
2001-09-26,0.2529,-0.3395,0.49328892761491083
2001-09-27,0.0004,3.9891,0.9416921788938782
2001-09-28,1.5303,5.5847,1.0973654988998767
2001-09-29,4.2159,2.3094,0.7498792238572912
2001-09-30,0.0013,4.5809,0.9725465228282559
2001-10-01,0.0,6.5596,1.1609134877713316
2001-10-02,5.7188,4.7374,0.9674141067428909
2001-10-03,2.7528,1.5871,0.6473458183019064
2001-10-04,11.3545,0.407,0.5255723113367661
2001-10-05,20.9997,-1.1777,0.36744918233626034
2001-10-06,0.3687,-2.286,0.2580134045628314
2001-10-07,0.003,2.7432,0.7279096732656585
2001-10-08,1.1461,1.9854,0.6492901141517771
2001-10-09,8.3908,-2.7466,0.20708254782423913
2001-10-10,8.1399,-8.3882,0.0
2001-10-11,0.0306,-11.7076,0.0
2001-10-12,0.0,-6.062,0.0
2001-10-13,0.0004,-2.2986,0.2370418416729525
2001-10-14,0.155,-2.6389,0.20476977327935253
2001-10-15,1.6496,-2.0861,0.2497570684302596
2001-10-16,0.9437,-1.8178,0.2695506465741404
