date,precipitation_mm,temperature_degC,q_m3s,q_mm,q_gap_length_days,q_mm_clean,q_status
2019-12-29,3.4387,-8.8041,2.55946258353991,0.8149832948251208,0,0.8149832948251208,observed
2019-12-30,2.9996,-11.2135,2.43345877397429,0.7748612002335766,0,0.7748612002335766,observed
2019-12-31,1.4924,-14.199,2.43345877397429,0.7748612002335766,0,0.7748612002335766,observed
2020-01-01,0.0228,-14.0393,2.43345877397433,0.7748612002335893,0,0.7748612002335893,observed
2020-01-02,0.204,-11.3945,2.43345877397433,0.7748612002335893,0,0.7748612002335893,observed
2020-01-03,0.3748,-13.7712,2.43345877397433,0.7748612002335893,0,0.7748612002335893,observed
2020-01-04,0.3459,-15.8863,2.43345877397433,0.7748612002335893,0,0.7748612002335893,observed
2020-01-05,0.0206,-14.9189,2.43345877397429,0.7748612002335766,0,0.7748612002335766,observed
2020-01-06,1.0165,-13.6758,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-01-07,0.7933,-16.4257,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-01-08,0.857,-17.7476,2.31,0.7355494950984007,0,0.7355494950984007,observed
2020-01-09,0.0727,-17.4012,2.31,0.7355494950984007,0,0.7355494950984007,observed
2020-01-10,0.5992,-13.3092,2.19226487364585,0.6980603120918459,0,0.6980603120918459,observed
2020-01-11,0.3521,-11.0009,2.0745297472917,0.6605711290852913,0,0.6605711290852913,observed
2020-01-12,2.696,-8.9875,2.0745297472917,0.6605711290852913,0,0.6605711290852913,observed
2020-01-13,1.881,-11.7032,2.0745297472917,0.6605711290852913,0,0.6605711290852913,observed
2020-01-14,0.2543,-14.4081,2.0745297472917,0.6605711290852913,0,0.6605711290852913,observed
2020-01-15,0.9741,-17.0256,2.0745297472917,0.6605711290852913,0,0.6605711290852913,observed
2020-01-16,1.2811,-18.1408,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-01-17,0.0034,-16.9103,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-01-18,0.0013,-12.1499,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-01-19,0.0443,-10.7568,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-01-20,0.0647,-14.828,2.13226487364585,0.6789551304009784,0,0.6789551304009784,observed
2020-01-21,0.0724,-15.2326,2.0745297472917,0.6605711290852913,0,0.6605711290852913,observed
2020-01-22,1.0016,-16.2372,2.0745297472917,0.6605711290852913,0,0.6605711290852913,observed
2020-01-23,0.0049,-14.9953,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-01-24,1.031,-10.9127,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-01-25,1.658,-12.5976,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-01-26,1.1978,-14.1371,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-01-27,1.2078,-14.1687,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-01-28,0.0774,-14.4881,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-01-29,0.003,-12.9269,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-01-30,0.0009,-12.3297,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-01-31,0.0004,-10.7424,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-02-01,0.0026,-11.3377,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-02-02,0.0004,-9.8703,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-03,0.5512,-8.6398,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-04,0.7016,-10.9448,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-05,0.0129,-10.1473,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-06,0.0285,-10.8132,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-07,0.0003,-9.0667,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-08,0.0009,-5.7262,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-09,0.4248,-5.3135,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-10,7.6969,-7.4002,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-11,2.5398,-8.2247,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-12,1.9622,-5.8531,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-02-13,4.7723,-9.8086,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-02-14,0.2247,-10.3857,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-02-15,2.0634,-9.3224,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-02-16,1.5478,-13.6964,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-17,1.5476,-12.3548,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-18,6.468,-15.4685,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-02-19,0.0589,-12.5141,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-02-20,0.0,-3.2821,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-02-21,0.0009,-1.6828,2.43345877397429,0.7748612002335766,0,0.7748612002335766,observed
2020-02-22,0.3084,-6.2631,2.43345877397429,0.7748612002335766,0,0.7748612002335766,observed
2020-02-23,0.2742,-7.3693,2.43345877397429,0.7748612002335766,0,0.7748612002335766,observed
2020-02-24,6.8114,-7.2395,2.43345877397429,0.7748612002335766,0,0.7748612002335766,observed
2020-02-25,0.2531,-7.9771,2.43345877397429,0.7748612002335766,0,0.7748612002335766,observed
2020-02-26,0.9847,-5.4514,2.55946258353991,0.8149832948251208,0,0.8149832948251208,observed
2020-02-27,4.017,-7.9086,2.55946258353991,0.8149832948251208,0,0.8149832948251208,observed
2020-02-28,0.0027,-7.5518,2.55946258353991,0.8149832948251208,0,0.8149832948251208,observed
2020-02-29,0.0017,-5.5656,2.55946258353991,0.8149832948251208,0,0.8149832948251208,observed
2020-03-01,0.0,-5.0186,2.43345877397429,0.7748612002335766,0,0.7748612002335766,observed
2020-03-02,0.123,-4.8501,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-03-03,0.1961,-6.6217,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-03-04,0.0008,-6.8768,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-03-05,9.2184,-6.8969,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-03-06,6.3897,-11.3786,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-03-07,1.2069,-16.0177,2.19099235585019,0.6976551173636634,0,0.6976551173636634,observed
2020-03-08,0.0115,-11.8052,2.07611994745956,0.6610774801374881,0,0.6610774801374881,observed
2020-03-09,0.0062,-9.5201,1.96124753906893,0.6244998429113127,0,0.6244998429113127,observed
2020-03-10,0.0,-9.4391,1.96124753906893,0.6244998429113127,0,0.6244998429113127,observed
2020-03-11,0.0031,-9.5103,1.96124753906893,0.6244998429113127,0,0.6244998429113127,observed
2020-03-12,0.5392,-8.3643,1.96124753906893,0.6244998429113127,0,0.6244998429113127,observed
2020-03-13,0.144,-8.4136,1.96124753906893,0.6244998429113127,0,0.6244998429113127,observed
2020-03-14,0.0261,-6.3512,1.96124753906893,0.6244998429113127,0,0.6244998429113127,observed
2020-03-15,0.0,-4.6181,1.96124753906893,0.6244998429113127,0,0.6244998429113127,observed
2020-03-16,0.0,-0.8081,1.96124753906893,0.6244998429113127,0,0.6244998429113127,observed
2020-03-17,0.0088,-0.5588,1.96124753906893,0.6244998429113127,0,0.6244998429113127,observed
2020-03-18,0.3114,-2.1441,2.0745297472917,0.6605711290852913,0,0.6605711290852913,observed
2020-03-19,0.8105,-2.2748,2.19258255601804,0.6981614684158571,0,0.6981614684158571,observed
2020-03-20,0.005,-1.8105,2.43345877397429,0.7748612002335766,0,0.7748612002335766,observed
2020-03-21,2.6043,-2.2965,2.43345877397429,0.7748612002335766,0,0.7748612002335766,observed
2020-03-22,0.2362,-4.6922,2.43345877397429,0.7748612002335766,0,0.7748612002335766,observed
2020-03-23,1.0505,-3.9018,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-03-24,2.2881,-6.1699,2.31063536474438,0.7357518077464231,0,0.7357518077464231,observed
2020-03-25,1.2222,-7.6728,2.11281605051566,0.6727622420747146,0,0.6727622420747146,observed
2020-03-26,2.9673,-5.4908,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-03-27,1.0268,-3.8993,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-03-28,3.5262,-4.9772,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-03-29,0.2534,-5.4191,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-03-30,0.0031,-4.2042,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-03-31,0.472,-0.01,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-04-01,8.0173,-1.9302,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-04-02,8.0887,-4.5216,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-04-03,0.293,-3.6867,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-04-04,0.0044,-0.9597,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-04-05,1.4662,-0.7336,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-04-06,0.3512,-0.9864,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-04-07,2.6144,-0.3958,1.91499673628693,0.6097726764030028,0,0.6097726764030028,observed
2020-04-08,5.4718,-3.4399,2.16000000000007,0.687786540871254,0,0.687786540871254,observed
2020-04-09,11.5872,-11.3572,2.16000000000007,0.687786540871254,0,0.687786540871254,observed
2020-04-10,0.0021,-5.4783,2.16000000000007,0.687786540871254,0,0.687786540871254,observed
2020-04-11,3.3895,-0.1106,2.16000000000007,0.687786540871254,0,0.687786540871254,observed
2020-04-12,3.6433,1.8372,2.16000000000007,0.687786540871254,0,0.687786540871254,observed
2020-04-13,9.7802,0.7599,2.41974706549784,0.7704951222046635,0,0.7704951222046635,observed
2020-04-14,6.3972,-0.7522,2.41974706549784,0.7704951222046635,0,0.7704951222046635,observed
2020-04-15,4.5765,-3.4454,2.69423793278026,0.8578984204032376,0,0.8578984204032376,observed
2020-04-16,0.518,-2.7534,2.41974706549784,0.7704951222046635,0,0.7704951222046635,observed
2020-04-17,1.1286,-1.7747,2.41974706549784,0.7704951222046635,0,0.7704951222046635,observed
2020-04-18,0.0076,-0.3664,2.16000000000007,0.687786540871254,0,0.687786540871254,observed
2020-04-19,0.0426,-0.003,2.16000000000007,0.687786540871254,0,0.687786540871254,observed
2020-04-20,0.025,1.6049,2.16000000000007,0.687786540871254,0,0.687786540871254,observed
2020-04-21,0.494,1.9787,2.41974706549784,0.7704951222046635,0,0.7704951222046635,observed
2020-04-22,0.0511,2.575,2.41974706549784,0.7704951222046635,0,0.7704951222046635,observed
2020-04-23,0.0,2.984,4.65080297395209,1.4809072637630303,0,1.4809072637630303,observed
2020-04-24,0.0009,4.9144,22.3952811435149,7.131098587748536,0,7.131098587748536,observed
2020-04-25,0.8239,3.2795,20.7994894822409,6.622967093925017,0,6.622967093925017,observed
2020-04-26,1.2976,3.984,21.5900134119856,6.8746854824042005,0,6.8746854824042005,observed
2020-04-27,0.0,6.0105,22.3952811435149,7.131098587748536,0,7.131098587748536,observed
2020-04-28,2.7371,6.089,22.3952811435149,7.131098587748536,0,7.131098587748536,observed
2020-04-29,7.2955,3.4421,15.861247566126,5.050533609911132,0,5.050533609911132,observed
2020-04-30,10.4919,-0.8685,7.15585271690806,2.278564438493611,0,2.278564438493611,observed
2020-05-01,0.3216,2.5137,7.15585271690806,2.278564438493611,0,2.278564438493611,observed
2020-05-02,2.9244,2.0561,6.82294798344129,2.1725610148497365,0,2.1725610148497365,observed
2020-05-03,8.7356,1.8257,6.49797249098427,2.069082417708561,0,2.069082417708561,observed
2020-05-04,0.1923,3.1697,6.49797249098427,2.069082417708561,0,2.069082417708561,observed
2020-05-05,9.1523,0.5361,6.49797249098427,2.069082417708561,0,2.069082417708561,observed
2020-05-06,0.8988,1.5988,6.82294798344129,2.1725610148497365,0,2.1725610148497365,observed
2020-05-07,0.3874,3.6351,6.82294798344129,2.1725610148497365,0,2.1725610148497365,observed
2020-05-08,9.8018,4.5062,6.82294798344129,2.1725610148497365,0,2.1725610148497365,observed
2020-05-09,9.0585,3.38,6.49797249098427,2.069082417708561,0,2.069082417708561,observed
2020-05-10,6.8315,2.5678,6.49797249098427,2.069082417708561,0,2.069082417708561,observed
2020-05-11,0.9814,5.3469,5.47156764152119,1.742254898752233,0,1.742254898752233,observed
2020-05-12,3.8156,6.103,4.18362122767909,1.332147394676323,0,1.332147394676323,observed
2020-05-13,8.9071,6.172,3.93000890430982,1.2513922360594403,0,1.2513922360594403,observed
2020-05-14,31.1349,3.8247,4.99203364384541,1.589561829543169,0,1.589561829543169,observed
2020-05-15,1.1559,1.2049,8.56676406087264,2.7278263980961013,0,2.7278263980961013,observed
2020-05-16,7.3098,2.0509,7.15585271690806,2.278564438493611,0,2.278564438493611,observed
2020-05-17,2.2399,1.8906,7.49668669138458,2.3870926886401853,0,2.3870926886401853,observed
2020-05-18,5.1186,3.1647,7.49668669138458,2.3870926886401853,0,2.3870926886401853,observed
2020-05-19,4.707,0.5812,7.84544990687085,2.4981457652894576,0,2.4981457652894576,observed
2020-05-20,5.4846,1.9091,7.84544990687085,2.4981457652894576,0,2.4981457652894576,observed
2020-05-21,6.821,3.0328,8.20214236336687,2.6117236684414302,0,2.6117236684414302,observed
2020-05-22,2.0463,4.9408,8.20214236336687,2.6117236684414302,0,2.6117236684414302,observed
2020-05-23,0.7205,7.5641,8.20214236336687,2.6117236684414302,0,2.6117236684414302,observed
2020-05-24,4.2084,9.0523,8.56676406087264,2.7278263980961013,0,2.7278263980961013,observed
2020-05-25,3.4529,10.1318,8.49150061946234,2.703861036049039,0,2.703861036049039,observed
2020-05-26,0.6255,12.1383,8.05917664511385,2.566200568061608,0,2.566200568061608,observed
2020-05-27,0.3791,10.6586,8.78103695198978,2.7960551066997756,0,2.7960551066997756,observed
2020-05-28,0.3166,9.4093,9.15357596692709,2.914678866155011,0,2.914678866155011,observed
2020-05-29,3.6002,7.8212,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-05-30,2.7518,6.6384,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-05-31,11.3376,7.4956,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-01,4.0726,8.7912,9.92187171980036,3.1593193653377725,0,3.1593193653377725,observed
2020-06-02,7.2899,8.8631,9.92187171980036,3.1593193653377725,0,3.1593193653377725,observed
2020-06-03,2.5111,9.0534,9.92187171980036,3.1593193653377725,0,3.1593193653377725,observed
2020-06-04,1.4643,10.7124,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-05,7.1166,7.3805,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-06,5.9654,4.62,9.92187171980036,3.1593193653377725,0,3.1593193653377725,observed
2020-06-07,6.0698,5.6104,9.92187171980036,3.1593193653377725,0,3.1593193653377725,observed
2020-06-08,14.3429,5.1472,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-09,10.3133,3.8371,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-10,11.0432,2.4442,9.92187171980036,3.1593193653377725,0,3.1593193653377725,observed
2020-06-11,3.7207,3.1003,10.3176284577363,3.2853361050652925,0,3.2853361050652925,observed
2020-06-12,0.4678,4.872,10.3176284577363,3.2853361050652925,0,3.2853361050652925,observed
2020-06-13,0.791,6.7541,9.92187171980036,3.1593193653377725,0,3.1593193653377725,observed
2020-06-14,2.1646,8.2277,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-15,4.9927,8.5019,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-16,9.657,7.7453,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-17,11.2982,5.0138,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-18,9.1694,4.332,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-19,6.6407,5.8831,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-20,5.0631,5.4762,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-21,0.5255,9.5312,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-22,2.5539,11.338,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-23,15.5398,9.0991,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-06-24,4.3545,7.1816,9.92187171980036,3.1593193653377725,0,3.1593193653377725,observed
2020-06-25,0.4345,9.1647,10.3176284577363,3.2853361050652925,0,3.2853361050652925,observed
2020-06-26,10.2599,8.6172,10.3176284577363,3.2853361050652925,0,3.2853361050652925,observed
2020-06-27,21.7309,3.3358,10.7211244366719,3.4138171715502774,0,3.4138171715502774,observed
2020-06-28,15.8871,-1.4323,11.132359656607,3.544762564792677,0,3.544762564792677,observed
2020-06-29,0.0013,3.7696,11.132359656607,3.544762564792677,0,3.544762564792677,observed
2020-06-30,10.0194,6.9349,11.132359656607,3.544762564792677,0,3.544762564792677,observed
2020-07-01,7.7942,6.6259,10.7211244366719,3.4138171715502774,0,3.4138171715502774,observed
2020-07-02,8.8512,7.475,10.3176284577363,3.2853361050652925,0,3.2853361050652925,observed
2020-07-03,3.7488,6.4916,10.3176284577363,3.2853361050652925,0,3.2853361050652925,observed
2020-07-04,6.4205,5.587,9.92187171980036,3.1593193653377725,0,3.1593193653377725,observed
2020-07-05,21.9866,5.3369,9.92187171980036,3.1593193653377725,0,3.1593193653377725,observed
2020-07-06,9.5372,5.0059,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-07-07,1.1682,8.8414,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-07-08,7.6258,10.545,9.15357596692709,2.914678866155011,0,2.914678866155011,observed
2020-07-09,2.4654,9.2213,9.53385422286394,3.0357669523676734,0,3.0357669523676734,observed
2020-07-10,4.9405,8.2343,9.92187171980036,3.1593193653377725,0,3.1593193653377725,observed
2020-07-11,2.9847,8.2402,10.3176284577363,3.2853361050652925,0,3.2853361050652925,observed
2020-07-12,0.1461,9.0919,10.7211244366719,3.4138171715502774,0,3.4138171715502774,observed
2020-07-13,1.7635,9.7455,10.7211244366719,3.4138171715502774,0,3.4138171715502774,observed
2020-07-14,3.1178,9.9023,10.7211244366719,3.4138171715502774,0,3.4138171715502774,observed
2020-07-15,0.3164,9.8911,11.132359656607,3.544762564792677,0,3.544762564792677,observed
2020-07-16,6.4237,9.8465,11.132359656607,3.544762564792677,0,3.544762564792677,observed
2020-07-17,8.6564,11.0482,11.5513341175416,3.6781722847924905,0,3.6781722847924905,observed
2020-07-18,1.0202,11.5843,11.9780478194758,3.81404633154975,0,3.81404633154975,observed
2020-07-19,2.5595,10.7296,12.4125007624096,3.9523847050644565,0,3.9523847050644565,observed
2020-07-20,5.96,10.0187,12.8546929463429,4.093187405336576,0,4.093187405336576,observed
2020-07-21,6.1287,8.717,12.8546929463429,4.093187405336576,0,4.093187405336576,observed
2020-07-22,3.5304,8.7744,13.3046243712758,4.236454432366143,0,4.236454432366143,observed
2020-07-23,6.2281,10.438,13.3046243712758,4.236454432366143,0,4.236454432366143,observed
2020-07-24,25.4242,9.4633,12.8546929463429,4.093187405336576,0,4.093187405336576,observed
2020-07-25,10.2329,10.6605,12.4125007624096,3.9523847050644565,0,3.9523847050644565,observed
2020-07-26,24.4964,10.8936,12.8546929463429,4.093187405336576,0,4.093187405336576,observed
2020-07-27,9.8738,8.3063,13.7622950372082,4.382185786153124,0,4.382185786153124,observed
2020-07-28,9.4987,8.7203,13.7622950372082,4.382185786153124,0,4.382185786153124,observed
2020-07-29,13.0835,7.5152,14.2277049441402,4.530381466697551,0,4.530381466697551,observed
2020-07-30,1.2598,10.5802,14.7008540920717,4.681041473999392,0,4.681041473999392,observed
2020-07-31,14.9819,9.3777,14.7008540920717,4.681041473999392,0,4.681041473999392,observed
2020-08-01,10.3536,9.2916,15.1817424810028,4.834165808058679,0,4.834165808058679,observed
2020-08-02,12.1648,8.0449,15.6703701109335,4.989754468875414,0,4.989754468875414,observed
2020-08-03,9.332,7.9143,15.6703701109335,4.989754468875414,0,4.989754468875414,observed
2020-08-04,6.2422,9.3417,16.1667369818637,5.147807456449561,0,5.147807456449561,observed
2020-08-05,7.1321,10.2375,17.1826884467228,5.471306411870164,0,5.471306411870164,observed
2020-08-06,0.6936,11.9895,17.7022730406517,5.636752379716618,0,5.636752379716618,observed
2020-08-07,2.4121,12.6815,18.2295968755801,5.804662674320487,0,5.804662674320487,observed
2020-08-08,21.2257,11.7756,18.2295968755801,5.804662674320487,0,5.804662674320487,observed
2020-08-09,12.77,8.9525,18.7646599515081,5.975037295681802,0,5.975037295681802,observed
2020-08-10,5.833,9.3073,19.3074622684357,6.147876243800563,0,6.147876243800563,observed
2020-08-11,16.0885,8.8474,19.3074622684357,6.147876243800563,0,6.147876243800563,observed
2020-08-12,12.7726,8.8528,19.3074622684357,6.147876243800563,0,6.147876243800563,observed
2020-08-13,16.1447,6.305,18.7646599515081,5.975037295681802,0,5.975037295681802,observed
2020-08-14,2.3233,7.9358,15.5034487059637,4.936603406041365,0,4.936603406041365,observed
2020-08-15,2.3329,9.3859,12.8546929463429,4.093187405336576,0,4.093187405336576,observed
2020-08-16,16.3508,10.7612,11.9780478194758,3.81404633154975,0,3.81404633154975,observed
2020-08-17,20.458,10.7026,11.5513341175416,3.6781722847924905,0,3.6781722847924905,observed
2020-08-18,13.7419,6.563,12.4125007624096,3.9523847050644565,0,3.9523847050644565,observed
2020-08-19,4.0783,6.8257,15.0186906965328,4.782246908603354,0,4.782246908603354,observed
2020-08-20,10.4405,6.8932,16.1667369818637,5.147807456449561,0,5.147807456449561,observed
2020-08-21,7.6864,6.1339,15.6703701109335,4.989754468875414,0,4.989754468875414,observed
2020-08-22,0.2444,9.9387,16.6708430937935,5.308324770781156,0,5.308324770781156,observed
2020-08-23,0.193,11.8774,17.1826884467228,5.471306411870164,0,5.471306411870164,observed
2020-08-24,10.1446,13.1397,17.1826884467228,5.471306411870164,0,5.471306411870164,observed
2020-08-25,7.4753,9.1911,16.6708430937935,5.308324770781156,0,5.308324770781156,observed
2020-08-26,22.916,7.9179,15.6703701109335,4.989754468875414,0,4.989754468875414,observed
2020-08-27,10.3901,4.159,15.1817424810028,4.834165808058679,0,4.834165808058679,observed
2020-08-28,0.3465,5.572,13.7622950372082,4.382185786153124,0,4.382185786153124,observed
2020-08-29,0.8217,8.3644,13.4148560651679,4.27155437469782,0,4.27155437469782,observed
2020-08-30,4.8326,7.8654,12.8312308472153,4.085716610891878,0,4.085716610891878,observed
2020-08-31,4.9213,8.8105,12.8312308472153,4.085716610891878,0,4.085716610891878,observed
2020-09-01,7.9152,8.546,11.4983259897992,3.661293452932303,0,3.661293452932303,observed
2020-09-02,7.7158,9.4814,10.8592780442278,3.4578080011103487,0,3.4578080011103487,observed
2020-09-03,16.1962,6.175,10.2384997540807,3.2601399673935747,0,3.2601399673935747,observed
2020-09-04,5.0018,6.1281,9.63599111935797,3.068289351782003,0,3.068289351782003,observed
2020-09-05,9.262,6.1964,9.05175214005964,2.8822561542756433,0,2.8822561542756433,observed
2020-09-06,18.3317,4.1439,9.63599111935797,3.068289351782003,0,3.068289351782003,observed
2020-09-07,1.8863,2.3675,9.13396558946936,2.908434535749071,0,2.908434535749071,observed
2020-09-08,1.6243,4.3885,10.8592780442278,3.4578080011103487,0,3.4578080011103487,observed
2020-09-09,3.8853,5.1948,9.63599111935797,3.068289351782003,0,3.068289351782003,observed
2020-09-10,4.1555,4.9604,10.2384997540807,3.2601399673935747,0,3.2601399673935747,observed
2020-09-11,5.4688,5.2596,10.2384997540807,3.2601399673935747,0,3.2601399673935747,observed
2020-09-12,10.5793,4.0788,10.8592780442278,3.4578080011103487,0,3.4578080011103487,observed
2020-09-13,0.0026,6.0828,10.8592780442278,3.4578080011103487,0,3.4578080011103487,observed
2020-09-14,6.545,5.6592,9.63599111935797,3.068289351782003,0,3.068289351782003,observed
2020-09-15,1.5306,5.2711,9.63599111935797,3.068289351782003,0,3.068289351782003,observed
2020-09-16,0.0464,6.777,8.21193298196092,2.614841194226519,0,2.614841194226519,observed
2020-09-17,16.6926,2.9408,7.93808314773614,2.527642013578546,0,2.527642013578546,observed
2020-09-18,6.6138,-1.24,6.89749277711017,2.1962975453022726,0,2.1962975453022726,observed
2020-09-19,1.5879,-2.3698,5.92998102818173,1.888222749446825,0,1.888222749446825,observed
2020-09-20,0.0017,1.3201,5.92998102818173,1.888222749446825,0,1.888222749446825,observed
2020-09-21,0.8931,3.6179,5.92998102818173,1.888222749446825,0,1.888222749446825,observed
2020-09-22,2.3915,2.0471,6.40460207493376,2.039351438321946,0,2.039351438321946,observed
2020-09-23,3.259,1.6659,5.92998102818173,1.888222749446825,0,1.888222749446825,observed
2020-09-24,0.0002,3.3994,5.03554790095081,1.6034176260121988,0,1.6034176260121988,observed
2020-09-25,0.0178,2.9166,5.56262686284741,1.7712499482200057,0,1.7712499482200057,observed
2020-09-26,4.55,0.7038,5.73269382377835,1.8254026180233267,0,1.8254026180233267,observed
2020-09-27,11.0652,-2.0318,5.05102026934431,1.6083443328346299,0,1.6083443328346299,observed
2020-09-28,2.5449,-2.4649,4.72635871587594,1.504965700050421,0,1.504965700050421,observed
2020-09-29,1.5475,-0.9117,4.72635871587594,1.504965700050421,0,1.504965700050421,observed
2020-09-30,6.9445,-0.5928,4.41248064490667,1.4050207404729724,0,1.4050207404729724,observed
2020-10-01,2.7115,-1.6472,4.41248064490667,1.4050207404729724,0,1.4050207404729724,observed
2020-10-02,7.3037,-1.9689,4.10938605643651,1.308509454102287,0,1.308509454102287,observed
2020-10-03,10.8987,-3.1447,4.41248064490667,1.4050207404729724,0,1.4050207404729724,observed
2020-10-04,0.8798,-3.5095,4.72635871587594,1.504965700050421,0,1.504965700050421,observed
2020-10-05,0.4617,-3.6744,4.72635871587594,1.504965700050421,0,1.504965700050421,observed
2020-10-06,1.8127,-7.2078,3.81707495046544,1.215431840938358,0,1.215431840938358,observed
2020-10-07,0.0113,-4.1997,4.43404760990487,1.4118880868864925,0,1.4118880868864925,observed
2020-10-08,4.1172,-4.1265,4.72635871587594,1.504965700050421,0,1.504965700050421,observed
2020-10-09,2.986,-5.3774,4.41248064490667,1.4050207404729724,0,1.4050207404729724,observed
2020-10-10,0.4609,-5.2542,4.10938605643651,1.308509454102287,0,1.308509454102287,observed
2020-10-11,0.0894,-5.0618,4.10938605643651,1.308509454102287,0,1.308509454102287,observed
2020-10-12,0.0051,-5.5679,3.81707495046544,1.215431840938358,0,1.215431840938358,observed
2020-10-13,0.0004,-3.3675,3.81707495046544,1.215431840938358,0,1.215431840938358,observed
2020-10-14,0.0,-2.4748,3.81707495046544,1.215431840938358,0,1.215431840938358,observed
2020-10-15,0.0006,-1.7802,4.41248064490667,1.4050207404729724,0,1.4050207404729724,observed
2020-10-16,0.0008,-1.2571,4.41248064490667,1.4050207404729724,0,1.4050207404729724,observed
